match_id,season,date,home_team,away_team,result,home_odds,tie_odds,away_odds,avg_pts_home,avg_pts_away,avg_wins_home,avg_wins_away,avg_ties_home,avg_ties_away,avg_losses_home,avg_losses_away,avg_goals_for_home,avg_goals_for_away,avg_goals_ag_home,avg_goals_ag_away,avg_pts_home_at_home,avg_pts_away_at_away,avg_wins_home_at_home,avg_wins_away_at_away,avg_ties_home_at_home,avg_ties_away_at_away,avg_losses_home_at_home,avg_losses_away_at_away,avg_goals_for_home_at_home,avg_goals_for_away_at_away,avg_goals_ag_home_at_home,avg_goals_ag_away_at_away,mom_pts_home,mom_pts_away,mom_wins_home,mom_wins_away,mom_ties_home,mom_ties_away,mom_losses_home,mom_losses_away,mom_goals_for_home,mom_goals_for_away,mom_goals_ag_home,mom_goals_ag_away,mom_pts_home_at_home,mom_pts_away_at_away,mom_wins_home_at_home,mom_wins_away_at_away,mom_ties_home_at_home,mom_ties_away_at_away,mom_losses_home_at_home,mom_losses_away_at_away,mom_goals_for_home_at_home,mom_goals_for_away_at_away,mom_goals_ag_home_at_home,mom_goals_ag_away_at_away
2002317,2002/2003,05/04/2003,Sunderland,Chelsea,2,4.978571429,3.442857143,1.600142857,0.612903226,1.741935484,0.129032258,0.483870968,0.225806452,0.290322581,0.64516129,0.225806452,0.612903226,1.838709677,1.612903226,1,0.733333333,1.4375,0.2,0.375,0.133333333,0.3125,0.666666667,0.3125,0.6,1.5,1.466666667,1.1875,0,9,0,3,0,0,5,2,2,12,12,5,0,3,0,1,0,0,2,1,1,3,5,2
2002318,2002/2003,05/04/2003,Tottenham,Birmingham,1,1.762,3.221428571,4.161285714,1.387096774,1.129032258,0.387096774,0.290322581,0.225806452,0.258064516,0.387096774,0.451612903,1.387096774,0.903225806,1.419354839,1.35483871,1.866666667,1,0.533333333,0.25,0.266666667,0.25,0.2,0.5,1.866666667,0.8125,1.333333333,1.4375,4,9,1,3,1,0,3,2,7,6,8,5,1,3,0,1,1,0,1,1,3,2,4,1
2002319,2002/2003,06/04/2003,Everton,Newcastle,1,2.592142857,3.178571429,2.403571429,1.612903226,1.967741935,0.451612903,0.612903226,0.258064516,0.129032258,0.290322581,0.258064516,1.258064516,1.741935484,1.161290323,1.129032258,2.133333333,1.2,0.6,0.333333333,0.333333333,0.2,0.066666667,0.466666667,1.466666667,1.466666667,0.866666667,1.666666667,5,12,1,4,2,0,2,1,5,12,6,3,4,3,1,1,1,0,0,1,2,2,1,1
2002320,2002/2003,07/04/2003,Fulham,Blackburn,2,2.300714286,3.178571429,2.732857143,1.225806452,1.483870968,0.322580645,0.387096774,0.258064516,0.322580645,0.419354839,0.290322581,1.129032258,1.225806452,1.290322581,1.193548387,1.875,1.133333333,0.5625,0.266666667,0.1875,0.333333333,0.25,0.4,1.375,1.066666667,0.8125,1.533333333,8,12,2,4,2,0,1,1,7,7,6,6,4,3,1,1,1,0,0,1,3,3,2,6
2002321,2002/2003,12/04/2003,Birmingham,Sunderland,1,1.595,3.461428571,5,1.09375,0.59375,0.28125,0.125,0.25,0.21875,0.46875,0.65625,0.90625,0.625,1.375,1.625,1.266666667,0.5,0.333333333,0.0625,0.266666667,0.3125,0.4,0.625,1,0.625,1.266666667,1.75,9,0,3,0,0,0,2,5,6,2,4,10,6,0,2,0,0,0,0,2,3,0,1,3
2002322,2002/2003,12/04/2003,Blackburn,Charlton,1,1.703,3.325714286,4.328,1.53125,1.4375,0.40625,0.40625,0.3125,0.21875,0.28125,0.375,1.3125,1.28125,1.15625,1.40625,1.8125,1.375,0.5,0.375,0.3125,0.25,0.1875,0.375,1.375,1.0625,0.875,1.1875,12,4,4,1,0,1,1,3,10,5,6,11,6,1,2,0,0,1,0,1,3,1,0,3
2002323,2002/2003,12/04/2003,Chelsea,Bolton,1,1.459714286,3.642857143,6.271428571,1.78125,1.09375,0.5,0.25,0.28125,0.34375,0.21875,0.40625,1.84375,1.125,1,1.46875,2.066666667,0.8125,0.6,0.1875,0.266666667,0.25,0.133333333,0.5625,2.2,0.875,0.8,1.625,9,10,3,3,0,1,2,1,11,6,5,3,3,3,1,1,0,0,1,1,6,2,2,2
2002324,2002/2003,12/04/2003,Leeds,Tottenham,X,1.848428571,3.278571429,3.664285714,1.15625,1.4375,0.34375,0.40625,0.125,0.21875,0.53125,0.375,1.375,1.40625,1.4375,1.40625,1.133333333,0.9375,0.333333333,0.25,0.133333333,0.1875,0.533333333,0.5625,1.066666667,0.9375,1.333333333,1.5,3,4,1,1,0,1,4,3,10,5,12,8,0,0,0,0,0,0,2,2,2,0,6,3
2002325,2002/2003,12/04/2003,Liverpool,Fulham,1,1.412571429,3.714285714,7.142857143,1.625,1.1875,0.4375,0.3125,0.3125,0.25,0.25,0.4375,1.46875,1.09375,1.09375,1.375,1.8125,0.533333333,0.4375,0.066666667,0.5,0.333333333,0.0625,0.6,1.5625,0.866666667,0.8125,1.8,9,5,3,1,0,2,2,2,9,4,9,10,6,1,2,0,0,1,0,1,5,1,1,4
2002326,2002/2003,12/04/2003,Man City,Middlesboro,X,2.221428571,3.2,2.799285714,1.28125,1.40625,0.375,0.375,0.15625,0.28125,0.46875,0.34375,1.25,1.3125,1.59375,1.09375,1.666666667,0.733333333,0.533333333,0.2,0.066666667,0.133333333,0.4,0.666666667,1.666666667,0.733333333,1.6,1.133333333,3,11,1,3,0,2,4,0,2,9,13,4,3,6,1,2,0,0,1,0,2,6,5,3
2002327,2002/2003,12/04/2003,Newcastle,Man United,2,2.642142857,3.214285714,2.367857143,1.90625,2.09375,0.59375,0.625,0.125,0.21875,0.28125,0.15625,1.71875,1.71875,1.15625,0.84375,2.6875,1.533333333,0.875,0.4,0.0625,0.333333333,0.0625,0.266666667,2,1.333333333,0.625,1.133333333,9,13,3,4,0,1,2,0,10,11,5,2,6,4,2,1,0,1,0,0,7,2,2,1
2002328,2002/2003,12/04/2003,West Brom,Everton,2,3.7,3.264285714,1.843142857,0.65625,1.65625,0.15625,0.46875,0.1875,0.25,0.65625,0.28125,0.65625,1.28125,1.5625,1.15625,0.866666667,1.125,0.2,0.3125,0.266666667,0.1875,0.533333333,0.5,0.8,1.0625,1.4,1.4375,0,8,0,2,0,2,5,1,1,6,9,5,0,1,0,0,0,1,2,1,1,2,4,3
2002329,2002/2003,12/04/2003,West Ham,Aston Villa,X,1.928428571,3.214285714,3.464285714,0.96875,1.15625,0.21875,0.3125,0.3125,0.21875,0.46875,0.46875,1.09375,1.0625,1.6875,1.1875,0.9375,0.533333333,0.1875,0.066666667,0.375,0.333333333,0.4375,0.6,1.0625,0.8,1.375,1.666666667,11,2,3,0,2,2,0,3,7,3,2,9,6,1,2,0,0,1,0,1,4,2,0,5
2002330,2002/2003,16/04/2003,Arsenal,Man United,X,2.29,3.2,2.735714286,2.09375,2.121212121,0.625,0.636363636,0.21875,0.212121212,0.15625,0.151515152,2.09375,1.848484848,1.0625,0.878787879,2.6875,1.625,0.875,0.4375,0.0625,0.3125,0.0625,0.25,2.3125,1.625,0.875,1.1875,10,15,3,5,1,0,1,0,10,16,5,3,6,6,2,2,0,0,0,0,4,7,1,2
2002331,2002/2003,18/04/2003,Tottenham,Man City,2,1.759142857,3.257142857,4.137571429,1.424242424,1.272727273,0.393939394,0.363636364,0.242424242,0.181818182,0.363636364,0.454545455,1.424242424,1.212121212,1.424242424,1.545454545,1.9375,0.941176471,0.5625,0.235294118,0.25,0.235294118,0.1875,0.529411765,1.875,0.882352941,1.3125,1.588235294,4,4,1,1,1,1,3,3,6,1,9,8,3,0,1,0,0,0,1,2,4,0,4,7
2002332,2002/2003,19/04/2003,Aston Villa,Chelsea,1,3.142857143,3.2,2.065571429,1.151515152,1.818181818,0.303030303,0.515151515,0.242424242,0.272727273,0.454545455,0.212121212,1.090909091,1.818181818,1.212121212,0.96969697,1.705882353,1.529411765,0.529411765,0.411764706,0.117647059,0.294117647,0.352941176,0.294117647,1.294117647,1.529411765,0.764705882,1.176470588,3,12,0,4,3,0,2,1,5,11,8,3,1,6,0,2,1,0,1,0,1,4,2,1
2002333,2002/2003,19/04/2003,Bolton,West Ham,1,2.2,3.192857143,2.864285714,1.060606061,0.96969697,0.242424242,0.212121212,0.333333333,0.333333333,0.424242424,0.454545455,1.090909091,1.121212121,1.454545455,1.696969697,1.375,1,0.3125,0.25,0.4375,0.25,0.25,0.5,1.375,1.125,1.3125,2,9,9,3,2,0,3,2,0,5,7,3,3,6,2,2,0,0,2,0,0,3,1,0,1
2002334,2002/2003,19/04/2003,Charlton,Birmingham,2,2.045714286,3.207142857,3.157142857,1.393939394,1.151515152,0.393939394,0.303030303,0.212121212,0.242424242,0.393939394,0.454545455,1.242424242,0.939393939,1.393939394,1.333333333,1.5,0.941176471,0.4375,0.235294118,0.1875,0.235294118,0.375,0.529411765,1.5,0.823529412,1.625,1.470588235,1,9,0,3,1,0,4,2,2,6,12,3,0,0,0,0,0,0,2,2,1,1,8,3
2002335,2002/2003,19/04/2003,Everton,Liverpool,2,2.476428571,3.128571429,2.561428571,1.696969697,1.666666667,0.484848485,0.454545455,0.242424242,0.303030303,0.272727273,0.242424242,1.303030303,1.484848485,1.151515152,1.060606061,2.1875,1.4375,0.625,0.4375,0.3125,0.125,0.0625,0.4375,1.5,1.375,0.875,1.375,8,12,2,4,2,0,1,1,6,10,5,7,4,3,1,1,1,0,0,1,2,3,1,6
2002336,2002/2003,19/04/2003,Fulham,Newcastle,1,3.214285714,3.207142857,2.032857143,1.151515152,1.848484848,0.303030303,0.575757576,0.242424242,0.121212121,0.454545455,0.303030303,1.060606061,1.727272727,1.393939394,1.303030303,1.764705882,1.125,0.529411765,0.3125,0.176470588,0.1875,0.294117647,0.5,1.294117647,1.4375,1,1.6875,4,6,1,2,1,0,3,3,3,10,11,10,1,3,0,1,1,0,1,1,2,3,6,2
2002337,2002/2003,19/04/2003,Man United,Blackburn,1,1.343428571,4.220428571,7.5,2.088235294,1.575757576,0.617647059,0.424242424,0.235294118,0.303030303,0.147058824,0.272727273,1.852941176,1.303030303,0.911764706,1.121212121,2.588235294,1.25,0.823529412,0.3125,0.117647059,0.3125,0.058823529,0.375,2.058823529,1.25,0.588235294,1.4375,13,12,4,4,1,0,0,1,16,9,4,5,6,3,2,1,0,0,0,1,7,5,0,5
2002338,2002/2003,19/04/2003,Middlesboro,Arsenal,2,3.735714286,3.235714286,1.847857143,1.393939394,2.060606061,0.363636364,0.606060606,0.303030303,0.242424242,0.333333333,0.151515152,1.272727273,2.090909091,1.060606061,1.090909091,2,1.5,0.529411765,0.375,0.411764706,0.375,0.058823529,0.25,1.823529412,1.875,1.058823529,1.25,11,8,3,2,2,2,0,1,8,7,3,6,4,1,1,0,1,1,0,1,4,1,1,3
2002339,2002/2003,19/04/2003,Southampton,Leeds,1,2.2,3.207142857,2.842142857,1.40625,1.151515152,0.34375,0.333333333,0.375,0.151515152,0.28125,0.515151515,1.09375,1.393939394,1.03125,1.454545455,1.823529412,1.176470588,0.470588235,0.352941176,0.411764706,0.117647059,0.117647059,0.529411765,1.294117647,1.647058824,0.823529412,1.529411765,6,4,1,1,3,1,1,3,7,12,7,11,2,3,0,1,2,0,0,1,3,7,3,4
2002340,2002/2003,19/04/2003,Sunderland,West Brom,2,2.074285714,3.235714286,3.081428571,0.575757576,0.636363636,0.121212121,0.151515152,0.212121212,0.181818182,0.666666667,0.666666667,0.606060606,0.666666667,1.636363636,1.575757576,0.6875,0.470588235,0.1875,0.117647059,0.125,0.117647059,0.6875,0.764705882,0.625,0.529411765,1.5,1.705882353,0,0,0,0,0,0,5,5,1,1,9,9,0,0,0,0,0,0,2,2,1,0,4,4
2002341,2002/2003,21/04/2003,Birmingham,Southampton,1,2.015571429,3.257142857,3.164285714,1.205882353,1.454545455,0.323529412,0.363636364,0.235294118,0.363636364,0.441176471,0.272727273,0.970588235,1.151515152,1.294117647,1.060606061,1.375,0.933333333,0.375,0.2,0.25,0.333333333,0.375,0.466666667,1.0625,0.866666667,1.1875,1.266666667,9,9,3,2,0,3,2,0,6,9,3,7,6,1,2,0,0,1,0,1,3,3,0,4
2002342,2002/2003,21/04/2003,Blackburn,Bolton,X,1.731,3.364285714,4.047571429,1.529411765,1.117647059,0.411764706,0.264705882,0.294117647,0.323529412,0.294117647,0.411764706,1.294117647,1.088235294,1.176470588,1.411764706,1.882352941,0.764705882,0.529411765,0.176470588,0.294117647,0.235294118,0.176470588,0.588235294,1.352941176,0.823529412,0.823529412,1.588235294,9,12,3,4,0,0,2,1,9,6,8,1,6,3,2,1,0,0,0,1,3,2,0,1
2002343,2002/2003,21/04/2003,Chelsea,Everton,1,1.693428571,3.25,4.440428571,1.764705882,1.647058824,0.5,0.470588235,0.264705882,0.235294118,0.235294118,0.294117647,1.794117647,1.294117647,1,1.176470588,2.125,1.235294118,0.625,0.352941176,0.25,0.176470588,0.125,0.470588235,2.125,1.117647059,0.75,1.411764706,12,7,4,2,0,1,1,2,11,6,3,6,6,3,2,1,0,0,0,1,6,3,0,3
2002344,2002/2003,21/04/2003,Liverpool,Charlton,1,1.378142857,3.842857143,7.442857143,1.705882353,1.352941176,0.470588235,0.382352941,0.294117647,0.205882353,0.235294118,0.411764706,1.5,1.205882353,1.058823529,1.411764706,1.882352941,1.294117647,0.470588235,0.352941176,0.470588235,0.235294118,0.058823529,0.411764706,1.588235294,1,0.764705882,1.176470588,12,1,4,0,0,1,1,4,10,2,8,12,6,1,2,0,0,1,0,1,5,1,1,2
2002345,2002/2003,21/04/2003,Man City,Sunderland,1,1.515428571,3.542857143,5.578571429,1.323529412,0.558823529,0.382352941,0.117647059,0.176470588,0.205882353,0.441176471,0.676470588,1.235294118,0.617647059,1.5,1.647058824,1.625,0.470588235,0.5,0.058823529,0.125,0.294117647,0.375,0.647058824,1.5625,0.588235294,1.5,1.764705882,7,0,2,0,1,0,2,5,3,2,7,10,4,0,1,0,1,0,0,2,1,0,0,4
2002346,2002/2003,21/04/2003,Newcastle,Aston Villa,X,1.456285714,3.585714286,6.428571429,1.794117647,1.205882353,0.558823529,0.323529412,0.117647059,0.235294118,0.323529412,0.441176471,1.705882353,1.117647059,1.323529412,1.205882353,2.529411765,0.5625,0.823529412,0.0625,0.058823529,0.375,0.117647059,0.5625,2,0.875,0.941176471,1.6875,6,6,2,1,0,3,3,1,11,7,11,7,3,2,1,0,0,2,1,0,7,4,7,4
2002347,2002/2003,21/04/2003,West Brom,Tottenham,2,2.907857143,3.214285714,2.157142857,0.705882353,1.382352941,0.176470588,0.382352941,0.176470588,0.235294118,0.647058824,0.382352941,0.705882353,1.382352941,1.558823529,1.441176471,0.8125,0.941176471,0.1875,0.235294118,0.25,0.235294118,0.5625,0.529411765,0.8125,1,1.4375,1.529411765,3,4,1,1,0,1,4,3,3,6,9,9,0,1,0,0,0,1,2,1,1,2,4,3
2002348,2002/2003,21/04/2003,West Ham,Middlesboro,1,1.894428571,3.4,3.364285714,0.941176471,1.352941176,0.205882353,0.352941176,0.323529412,0.294117647,0.470588235,0.352941176,1.088235294,1.235294118,1.676470588,1.088235294,0.941176471,0.75,0.176470588,0.1875,0.411764706,0.1875,0.411764706,0.625,1.117647059,0.6875,1.411764706,1.0625,6,8,1,2,3,2,1,1,5,7,4,5,4,4,1,1,1,1,0,0,4,3,2,2
2002349,2002/2003,22/04/2003,Leeds,Fulham,1,1.700142857,3.314285714,4.373285714,1.117647059,1.205882353,0.323529412,0.323529412,0.147058824,0.235294118,0.529411765,0.441176471,1.411764706,1.088235294,1.5,1.382352941,1.125,0.5,0.3125,0.0625,0.1875,0.3125,0.5,0.625,1.125,0.8125,1.375,1.8125,4,4,1,1,1,1,3,3,13,4,12,12,1,0,0,0,1,0,1,2,4,0,5,5
2002350,2002/2003,26/04/2003,Birmingham,Middlesboro,1,2.064285714,3.214285714,3.128571429,1.257142857,1.314285714,0.342857143,0.342857143,0.228571429,0.285714286,0.428571429,0.371428571,1.028571429,1.2,1.314285714,1.085714286,1.470588235,0.705882353,0.411764706,0.176470588,0.235294118,0.176470588,0.352941176,0.647058824,1.176470588,0.647058824,1.235294118,1.058823529,12,5,4,1,0,2,1,2,9,4,4,4,6,1,2,0,0,1,0,1,5,0,2,1
2002351,2002/2003,26/04/2003,Bolton,Arsenal,X,4.914285714,3.457142857,1.598142857,1.114285714,2.088235294,0.257142857,0.617647059,0.342857143,0.235294118,0.4,0.147058824,1.057142857,2.088235294,1.371428571,1.058823529,1.470588235,1.588235294,0.352941176,0.411764706,0.411764706,0.352941176,0.235294118,0.235294118,1.352941176,1.882352941,1.235294118,1.176470588,10,8,3,2,1,2,1,1,4,7,1,6,6,4,2,1,0,1,0,0,3,3,0,1
2002352,2002/2003,26/04/2003,Charlton,Southampton,1,2.214285714,3.214285714,2.814285714,1.314285714,1.411764706,0.371428571,0.352941176,0.2,0.352941176,0.428571429,0.294117647,1.2,1.176470588,1.428571429,1.117647059,1.411764706,0.875,0.411764706,0.1875,0.176470588,0.3125,0.411764706,0.5,1.411764706,0.9375,1.647058824,1.375,1,6,0,1,1,3,4,1,3,10,12,10,0,1,0,0,0,1,2,1,1,4,8,5
2002353,2002/2003,26/04/2003,Chelsea,Fulham,X,1.376142857,4.047571429,6.928571429,1.8,1.171428571,0.514285714,0.314285714,0.257142857,0.228571429,0.228571429,0.457142857,1.857142857,1.057142857,1,1.4,2.176470588,0.470588235,0.647058824,0.058823529,0.235294118,0.294117647,0.117647059,0.647058824,2.235294118,0.764705882,0.764705882,1.823529412,12,3,4,1,0,0,1,4,13,2,4,12,6,0,2,0,0,0,0,2,5,0,1,4
2002354,2002/2003,26/04/2003,Everton,Aston Villa,1,1.771,3.242857143,4.083285714,1.6,1.2,0.457142857,0.314285714,0.228571429,0.257142857,0.314285714,0.428571429,1.285714286,1.114285714,1.257142857,1.2,2.058823529,0.588235294,0.588235294,0.058823529,0.294117647,0.411764706,0.117647059,0.529411765,1.470588235,0.882352941,0.941176471,1.647058824,6,7,2,1,0,4,3,0,7,8,10,7,3,2,1,0,0,2,1,0,3,3,3,3
2002355,2002/2003,26/04/2003,Leeds,Blackburn,2,2.078571429,3.307142857,2.992857143,1.171428571,1.514285714,0.342857143,0.4,0.142857143,0.314285714,0.514285714,0.285714286,1.428571429,1.257142857,1.457142857,1.142857143,1.235294118,1.176470588,0.352941176,0.294117647,0.176470588,0.294117647,0.470588235,0.411764706,1.176470588,1.235294118,1.294117647,1.529411765,7,7,2,2,1,1,2,2,13,7,9,8,4,3,1,1,1,0,0,1,4,5,2,3
2002356,2002/2003,26/04/2003,Sunderland,Newcastle,2,4.633285714,3.407142857,1.643,0.542857143,1.771428571,0.114285714,0.542857143,0.2,0.142857143,0.685714286,0.314285714,0.6,1.685714286,1.685714286,1.314285714,0.647058824,1.058823529,0.176470588,0.294117647,0.117647059,0.176470588,0.705882353,0.529411765,0.647058824,1.411764706,1.529411765,1.705882353,0,4,0,1,0,1,5,3,2,10,11,12,0,0,0,0,0,0,2,2,2,2,4,4
2002357,2002/2003,26/04/2003,West Brom,Liverpool,2,5.735714286,3.642857143,1.495428571,0.685714286,1.742857143,0.171428571,0.485714286,0.171428571,0.285714286,0.657142857,0.228571429,0.742857143,1.514285714,1.6,1.057142857,0.764705882,1.529411765,0.176470588,0.470588235,0.235294118,0.117647059,0.588235294,0.411764706,0.882352941,1.411764706,1.529411765,1.352941176,3,12,1,4,0,0,4,1,5,9,10,7,0,3,0,1,0,0,2,1,3,2,5,5
2002358,2002/2003,27/04/2003,Man City,West Ham,2,2.216666667,3.391666667,2.7125,1.371428571,1,0.4,0.228571429,0.171428571,0.314285714,0.428571429,0.457142857,1.285714286,1.085714286,1.457142857,1.628571429,1.705882353,0.941176471,0.529411765,0.235294118,0.117647059,0.235294118,0.352941176,0.529411765,1.647058824,1.058823529,1.411764706,1.941176471,7,8,2,2,1,2,2,1,5,6,7,4,4,1,1,0,1,1,0,1,3,1,0,2
2002359,2002/2003,27/04/2003,Tottenham,Man United,2,4.885714286,3.457142857,1.599285714,1.428571429,2.114285714,0.4,0.628571429,0.228571429,0.228571429,0.371428571,0.142857143,1.428571429,1.885714286,1.457142857,0.914285714,1.823529412,1.588235294,0.529411765,0.411764706,0.235294118,0.352941176,0.235294118,0.235294118,1.764705882,1.647058824,1.352941176,1.235294118,7,13,2,4,1,1,2,0,7,18,8,5,3,4,1,1,0,1,1,0,2,8,3,4
2002360,2002/2003,03/05/2003,Aston Villa,Sunderland,1,1.366571429,3.992857143,7.5,1.166666667,0.527777778,0.305555556,0.111111111,0.25,0.194444444,0.444444444,0.694444444,1.111111111,0.583333333,1.222222222,1.666666667,1.777777778,0.444444444,0.555555556,0.055555556,0.111111111,0.277777778,0.333333333,0.666666667,1.333333333,0.555555556,0.777777778,1.833333333,6,0,1,0,3,0,1,5,7,2,7,10,4,0,1,0,1,0,0,2,3,0,2,5
2002361,2002/2003,03/05/2003,Blackburn,West Brom,X,1.264142857,4.592857143,9.164285714,1.555555556,0.666666667,0.416666667,0.166666667,0.305555556,0.166666667,0.277777778,0.666666667,1.305555556,0.722222222,1.166666667,1.722222222,1.833333333,0.611111111,0.5,0.166666667,0.333333333,0.111111111,0.166666667,0.722222222,1.277777778,0.611111111,0.777777778,1.666666667,10,3,3,1,1,0,1,4,9,5,5,15,4,3,1,1,1,0,0,1,1,2,0,4
2002362,2002/2003,03/05/2003,Fulham,Everton,1,2.332857143,3.271428571,2.625,1.166666667,1.638888889,0.305555556,0.472222222,0.25,0.222222222,0.444444444,0.305555556,1.055555556,1.305555556,1.388888889,1.25,1.833333333,1.166666667,0.555555556,0.333333333,0.166666667,0.166666667,0.277777778,0.5,1.333333333,1.111111111,1,1.555555556,4,9,1,3,1,0,3,2,3,8,10,9,3,3,1,1,0,0,1,1,2,3,5,5
2002363,2002/2003,03/05/2003,Liverpool,Man City,2,1.305285714,4.333285714,8.357142857,1.777777778,1.333333333,0.5,0.388888889,0.277777778,0.166666667,0.222222222,0.444444444,1.638888889,1.25,1.027777778,1.444444444,1.944444444,1.055555556,0.5,0.277777778,0.444444444,0.222222222,0.055555556,0.5,1.611111111,0.944444444,0.777777778,1.5,12,7,4,2,0,1,1,2,12,5,6,3,6,3,2,1,0,0,0,1,4,2,1,2
2002364,2002/2003,03/05/2003,Man United,Charlton,1,1.159571429,5.857142857,12.28571429,2.138888889,1.361111111,0.638888889,0.388888889,0.222222222,0.194444444,0.138888889,0.416666667,1.888888889,1.222222222,0.888888889,1.416666667,2.611111111,1.222222222,0.833333333,0.333333333,0.111111111,0.222222222,0.055555556,0.444444444,2.111111111,1,0.611111111,1.222222222,13,3,4,1,1,0,0,4,17,4,5,12,6,0,2,0,0,0,0,2,7,1,1,3
2002365,2002/2003,03/05/2003,Middlesboro,Tottenham,1,1.928285714,3.228571429,3.442857143,1.277777778,1.388888889,0.333333333,0.388888889,0.277777778,0.222222222,0.388888889,0.388888889,1.166666667,1.388888889,1.138888889,1.472222222,1.888888889,1.055555556,0.5,0.277777778,0.388888889,0.222222222,0.111111111,0.5,1.722222222,1.111111111,1.111111111,1.555555556,4,7,1,2,1,1,3,2,3,7,6,9,3,4,1,1,0,1,1,0,3,5,2,4
2002366,2002/2003,03/05/2003,Newcastle,Birmingham,1,1.367571429,4.011857143,7.357142857,1.805555556,1.305555556,0.555555556,0.361111111,0.138888889,0.222222222,0.305555556,0.416666667,1.666666667,1.083333333,1.277777778,1.277777778,2.444444444,1.055555556,0.777777778,0.277777778,0.111111111,0.222222222,0.111111111,0.5,1.944444444,0.888888889,0.944444444,1.388888889,4,12,1,4,1,0,3,1,6,11,11,4,1,3,0,1,1,0,1,1,3,3,7,2
2002367,2002/2003,03/05/2003,Southampton,Bolton,X,2.458333333,3.408333333,2.404166667,1.371428571,1.111111111,0.342857143,0.25,0.342857143,0.361111111,0.314285714,0.388888889,1.171428571,1.083333333,1.142857143,1.388888889,1.888888889,0.777777778,0.5,0.166666667,0.388888889,0.277777778,0.111111111,0.555555556,1.388888889,0.777777778,0.888888889,1.5,5,8,1,2,2,2,2,1,9,5,10,3,4,1,1,0,1,1,0,1,4,0,3,1
2002368,2002/2003,03/05/2003,West Ham,Chelsea,1,2.596428571,3.407142857,2.267857143,1.055555556,1.777777778,0.25,0.5,0.305555556,0.277777778,0.444444444,0.222222222,1.083333333,1.833333333,1.583333333,1,1.055555556,1.444444444,0.222222222,0.388888889,0.388888889,0.277777778,0.388888889,0.333333333,1.111111111,1.5,1.333333333,1.222222222,8,10,2,3,2,1,1,1,5,9,4,5,4,3,1,1,1,0,0,1,3,3,2,3
2002369,2002/2003,04/05/2003,Arsenal,Leeds,2,1.334,4.242857143,7.571428571,2.057142857,1.138888889,0.6,0.333333333,0.257142857,0.138888889,0.142857143,0.527777778,2.085714286,1.444444444,1.085714286,1.5,2.588235294,1.111111111,0.823529412,0.333333333,0.117647059,0.111111111,0.058823529,0.555555556,2.294117647,1.666666667,0.941176471,1.611111111,9,7,2,2,3,1,0,2,9,14,6,9,4,3,1,1,1,0,0,1,4,8,3,4
2002370,2002/2003,07/05/2003,Arsenal,Southampton,1,1.460285714,3.671428571,6.357142857,2,1.361111111,0.583333333,0.333333333,0.25,0.361111111,0.166666667,0.305555556,2.083333333,1.138888889,1.138888889,1.111111111,2.444444444,0.823529412,0.777777778,0.176470588,0.111111111,0.294117647,0.111111111,0.529411765,2.277777778,0.941176471,1.055555556,1.411764706,6,5,1,1,3,2,1,2,9,7,8,8,1,0,0,0,1,0,1,2,4,3,5,5
2002371,2002/2003,11/05/2003,Birmingham,West Ham,X,3.3,3.525,1.8895,1.27027027,1.108108108,0.351351351,0.27027027,0.216216216,0.297297297,0.432432432,0.432432432,1.054054054,1.081081081,1.27027027,1.540540541,1.555555556,1.055555556,0.444444444,0.277777778,0.222222222,0.222222222,0.333333333,0.5,1.277777778,1.055555556,1.166666667,1.833333333,12,10,4,3,0,1,1,1,10,5,3,3,6,3,2,1,0,0,0,1,6,1,2,1
2002372,2002/2003,11/05/2003,Bolton,Middlesboro,1,1.567166667,3.608333333,5,1.108108108,1.324324324,0.243243243,0.351351351,0.378378378,0.27027027,0.378378378,0.378378378,1.054054054,1.27027027,1.351351351,1.135135135,1.444444444,0.666666667,0.333333333,0.166666667,0.444444444,0.166666667,0.222222222,0.666666667,1.388888889,0.611111111,1.277777778,1.166666667,6,4,1,1,3,1,1,3,3,5,3,7,4,0,1,0,1,0,0,2,3,0,2,4
2002373,2002/2003,11/05/2003,Charlton,Fulham,2,2.033333333,3.241666667,3.175,1.324324324,1.216216216,0.378378378,0.324324324,0.189189189,0.243243243,0.432432432,0.432432432,1.216216216,1.081081081,1.486486486,1.351351351,1.5,0.5,0.444444444,0.055555556,0.166666667,0.333333333,0.388888889,0.611111111,1.444444444,0.777777778,1.611111111,1.777777778,3,7,1,2,0,1,4,2,4,5,10,6,3,1,1,0,0,1,1,1,2,1,3,3
2002374,2002/2003,11/05/2003,Chelsea,Liverpool,1,2.317142857,3.107142857,2.760714286,1.72972973,1.72972973,0.486486486,0.486486486,0.27027027,0.27027027,0.243243243,0.243243243,1.783783784,1.621621622,1,1.054054054,2.111111111,1.611111111,0.611111111,0.5,0.277777778,0.111111111,0.111111111,0.388888889,2.166666667,1.666666667,0.777777778,1.277777778,7,12,2,4,1,0,2,1,7,13,5,4,4,6,1,2,1,0,0,0,5,8,2,1
2002375,2002/2003,11/05/2003,Everton,Man United,2,2.499166667,3.408333333,2.3675,1.594594595,2.162162162,0.459459459,0.648648649,0.216216216,0.216216216,0.324324324,0.135135135,1.27027027,1.945945946,1.27027027,0.891891892,2.111111111,1.666666667,0.611111111,0.444444444,0.277777778,0.333333333,0.111111111,0.222222222,1.5,1.666666667,0.944444444,1.166666667,6,13,2,4,0,1,3,0,6,17,10,6,3,4,1,1,0,1,1,0,3,4,3,2
